EC	log2_fold_change	valor_p_ajustado
3.6.4.12	39.0003747949002	4.301522871660119e-46
1.1.1.331	27.1970868631554	5.87854329707782e-07
2.7.11.1	25.496851005139398	0.00048116535430300006
2.7.11.1	23.770613881651002	7.70804194444908e-18
2.4.1.324	23.5981357756954	1.48788206211054e-07
3.5.1.23	21.5897996163769	0.008762293491978
1.3.1.75	13.786998113713	0.000252238692343
2.4.1.15,3.1.3.12	10.7372052608893	0.0008951861271930001
3.5.3.12	9.189342431371891	0.000138433035863
3.4.22.14	7.741432624875371	1.0905864571080999e-07
3.1.13.4	7.7330992196217405	5.999189222007061e-05
6.6.1.1	7.58069371242819	0.000301626204308
3.1.3.16	7.573855677571321	0.000172533107893
2.7.7.6	7.562065620542031	0.005583700831514
4.3.3.2	7.438291150152321	0.0014883205525479998
2.1.1.43	7.43361846269598	0.0005508801478049999
1.2.1.12	7.419296079193059	0.0015310907584260003
3.5.1.16	7.38340821566002	0.00021468325684299998
2.4.1.15,3.1.3.12	7.30520977035233	0.00025524407063299995
1.5.3.17	7.288814126916651	0.0032573331730519997
3.1.3.16	7.27004419080479	0.009138833847930999
2.3.1.20,2.3.1.158	7.26795476185987	0.00013222873471900002
2.7.7.3	7.11812742602319	0.00842624247763
3.6.3.44	7.09676464733832	0.000578434920535
2.4.2.39	7.015169972178611	0.0015085561748029999
3.1.3.16	6.77842665958373	0.005395052786609999
3.4.21.89	6.722294254684	0.000339815573686
1.14.13.109	6.68514636081409	0.000464713597165
3.4.25.1	6.56558957652318	0.00522121777579
3.6.4.12	6.564928724520611	0.0031093852338850004
1.10.2.2	6.52579679869915	1.6883741429301597e-08
3.4.14.10	6.4634362088572	8.24593097849858e-06
3.1.3.11	6.41949164439262	4.0310560612998506e-08
1.4.3.5	6.40956876821334	0.001253162547631
2.1.1.43	6.38717546866862	0.0063295966358180005
1.14.13.121	6.34005379796556	0.009448788232963001
2.7.11.1	6.3386599731996505	0.0039631114037359996
2.8.1.6	6.28993070538829	0.00022753713293700002
2.6.1.13	6.269248887491339	0.001287216259076
3.6.5.3	6.20386020039662	0.008416712850640001
2.6.1.13	6.16683965921419	0.0026866964286739996
3.5.1.26	6.1604324362768	0.007729116702484999
1.11.1.7	6.12116945142825	2.47399961655149e-06
2.3.1.20,2.3.1.22	6.1105399389164505	7.37773366353317e-05
3.4.16.5	5.99790614255347	0.00125757010721
2.7.11.1	5.94364655265218	3.9989844749147104e-05
2.7.6.1	5.91181142190771	5.05469775063525e-05
3.2.2.16	5.87359744182827	0.001731125776993
2.7.11.1	5.73620081912328	0.001592452550536
2.7.1.40	5.72790645132338	0.007143350016447
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	5.70748823151193	1.98736228558635e-07
3.1.3.74	5.70370076564023	0.0021230912765839998
3.4.16.2	5.66662988607375	1.04904580989829e-05
1.2.1.27	5.64543340174108	0.001090182415218
3.1.2.6	5.63048427211775	0.002285986328658
3.2.1.51	5.6001394148683294	0.000358741007496
3.2.1.39	5.57463088627489	6.469158746729339e-05
2.7.11.2	5.51901305642118	0.006713698489394001
1.3.3.3	5.44286246765574	0.00037341615536800004
3.2.1.15	5.393466600870321	0.0020253386181900003
1.10.2.2	5.343370243370139	0.005723871452965999
2.3.1.16	5.334808237546969	0.001159212207477
3.5.1.9	5.30433234204125	0.001782475287619
1.14.11.9	5.3006065962491205	0.0022240294914520004
3.4.22.16	5.290683962565531	0.0007514267494039998
3.1.3.16	5.2750966886852595	0.003727164719092
1.1.1.82	5.26519207783903	0.0008728523873470001
3.1.1.26	5.24684400768428	0.0007820224060599999
1.17.7.1	5.2169185804397005	0.002319435866487
3.4.19.12	5.21485477952646	0.00471037416778
3.4.22.1	5.204999078158821	0.00042226229978300004
3.1.1.31	5.19678282797406	2.58333416236972e-07
3.1.4.11,4.6.1.13	5.1743314804932306	8.192274416067059e-05
5.5.1.4	5.11089083071414	0.006476261959171999
3.6.4.13	5.08802069460484	0.0023643737494510003
2.4.1.46	5.059428858638969	0.000316532360104
5.3.4.1	5.057786446657089	0.0013849865802770002
2.8.1.8	5.02881492523389	0.009556852513662
3.4.22.41	4.9759233212061105	3.7806238998917996e-08
1.14.11.32	4.9672608099902495	0.00817449650322
3.1.3.21	4.92788044001182	0.0074896603661890005
4.1.1.39	4.9049432456829205	4.49769751063428e-09
3.4.21.89	4.87291982601682	0.004153628296216
1.10.9.1	4.86642981063148	0.000508669718027
3.4.23.12	4.77294974426223	0.000501060149507
3.2.1.39	4.75038467638377	0.000786639032435
2.7.7.4	4.74111497756091	0.000212921808881
1.10.9.1	4.70894011976592	0.00325307123039
5.3.1.6	4.67041633904884	0.001727965544316
2.7.11.1	4.65686984675647	0.0022506958114179997
3.4.22.16	4.644853363258769	3.7429470475861505e-06
1.11.1.7	4.6227801399571105	0.005713651196887
2.3.1.9	4.61234866717019	0.0014543626454120002
1.2.4.1	4.6050390938042804	0.0037313907047070004
1.1.1.23	4.563587170481901	0.004323920696217999
2.4.1.134	4.560449847112901	0.0033720268238309997
1.1.1.22	4.51310118541665	0.00824871972785
6.3.3.2	4.404299017100691	0.006957678151546
3.6.1.1	4.35072181318313	2.50842466995439e-07
2.3.1.99	4.3417840169894095	0.000449770667741
6.3.2.19	4.30205046685597	0.005275255058479999
3.2.1.39	4.28329816409311	0.004258476026175
4.3.3.6	4.27696089684413	0.003159065271288
5.2.1.8	4.233125388998831	0.0017770368434220003
3.4.19.3	4.18171698215118	0.00020278000884999998
2.6.1.88,2.6.1.42	4.15721004914797	6.3340576553210995e-06
4.2.3.5	4.08391341016768	0.002462472028676
3.4.22.41	4.06146473178075	4.9005639452943e-05
3.4.25.1	3.9977336944850297	0.009177461047469
2.7.11.1	3.98624274112363	0.004722064621155
1.5.1.3	3.98511194410386	0.007653001955188
6.1.1.11	3.8243566542112304	0.007031392913747
3.4.25.1	3.6402621102877997	0.003927126644706
2.4.1.207	3.57140856902654	0.002180727035666
3.7.1.2	3.52445451363834	0.006639887204404
1.2.1.8	3.5183079923289196	0.000777152933755
1.2.1.12,1.2.1.13	3.4741871334841097	0.004998630483736
2.3.1.74	3.4723643055042004	0.000982699839459
1.1.1.37	3.4656316379421495	0.002971188297813
1.1.1.49	3.42908118976756	0.0036598594739079998
1.1.1.219	3.3152417363605498	0.0048187000006609994
3.1.3.57,3.1.3.7	3.29855166745374	0.0018730116122929999
1.1.1.37	3.1901775741578002	9.85455027189907e-05
3.6.5.3	3.1428620646327503	0.00021511299773400002
4.4.1.5	2.93822665014785	0.002410260289336
2.3.1.74	2.8865094070830093	0.0031341769513940003
1.2.1.12	2.8064063321171098	0.001788980111155
2.8.1.9	2.77092866280985	0.004424537739875999
1.3.1.77	2.71688542906385	0.000446020316754
2.3.1.74	2.58516834918319	0.008964858314384
2.1.1.104	2.48483866533746	0.00544406083671
2.7.4.6	2.22769726423879	0.003683608317727
1.11.1.11	2.09648396706231	0.000545665239978
